Watchlist 'Russell 3000'

Russell 3000
Symbol,Description,Company Name,Market Cap,Sector,Industry,Sub-Industry
SIGA,SIGA TECHNOLOGIES INC COM,"SIGA TECHNOLOGIES, INC.",985 M,Health Care,Pharmaceuticals,Pharmaceuticals
SIGI,SELECTIVE INSURANCE GROUP COM,"SELECTIVE INSURANCE GROUP, INCORPORATED","4,812 M",Financials,Insurance,Property & Casualty Insurance
SILK,SILK ROAD MEDICAL INC COM,SILK ROAD MEDICAL INC,"1,264 M",Health Care,Health Care Equipment & Supplies,Health Care Supplies
SIRI,SIRIUS XM HOLDINGS INC COM,SIRIUS XM HOLDINGS INC,"24,620 M",Communication Services,Media,Cable & Satellite
SITC,SITE CENTERS CORP COM USD0.10,SITE CENTERS CORP,"3,279 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Retail REITs
SITE,SITEONE LANDSCAPE SUPPLY INC COM,SITEONE LANDSCAPE SUPPLY INC,"6,071 M",Industrials,Trading Companies & Distributors,Trading Companies & Distributors
SITM,SITIME CORPORATION COM,SITIME CORP,"4,670 M",Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors
SIVB,SVB FINANCIAL GROUP COM,SVB FINANCIAL GROUP,"28,277 M",Financials,Banks,Regional Banks
SIX,SIX FLAGS ENT CORP NEW COM,SIX FLAGS ENTERTAINMENT CORPORATION,"2,577 M",Consumer Discretionary,"Hotels, Restaurants & Leisure",Leisure Facilities
SJI,SOUTH JERSEY INDUSTRIES INC COM,"SOUTH JERSEY INDUSTRIES, INC.","4,220 M",Utilities,Gas Utilities,Gas Utilities
SJM,SMUCKER (JM) CO COM,J M SMUCKER CO,"13,288 M",Consumer Staples,Food Products,Packaged Foods & Meats
SJW,SJW GROUP COM,SJW CORP.,"1,897 M",Utilities,Water Utilities,Water Utilities
SKT,TANGER FACTORY OUTLET CENTERS COM USD0.01,TANGER FACTORY OUTLET CENTRES INCORPORATED,"1,775 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Retail REITs
SKX,SKECHERS USA INC COM CL A,SKECHERS U.S.A. INCORPORATED,"6,362 M",Consumer Discretionary,"Textiles, Apparel & Luxury Goods",Footwear
SKY,SKYLINE CHAMPION CORPORATION COM,SKYLINE CHAMPION CORP,"3,098 M",Consumer Discretionary,Household Durables,Homebuilding
SKYW,SKYWEST INC COM,SKYWEST INCORPORATED,"1,305 M",Industrials,Airlines,Airlines
SLAB,SILICON LABORATORIES COM,SILICON LABORATORIES INC.,"5,489 M",Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors
SLB,SCHLUMBERGER LIMITED COM,SCHLUMBERGER NV,"66,913 M",Energy,Energy Equipment & Services,Oil & Gas Equipment & Services
SLCA,U S SILICA HLDGS INC COM,US SILICA HOLDINGS INC,"1,347 M",Energy,Energy Equipment & Services,Oil & Gas Equipment & Services
SLDB,SOLID BIOSCIENCES INC COM,SOLID BIOSCIENCES INC,63 M,Health Care,Biotechnology,Biotechnology
SLG,SL GREEN RLTY CORP COM USD0.01(POST REV SPLT),SL GREEN REALTY CORP.,"3,772 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Office REITs
SLGN,SILGAN HOLDINGS INC COM,SILGAN HOLDINGS INC.,"5,006 M",Materials,Containers & Packaging,Metal & Glass Containers
SLM,SLM CORP COM,SLM CORPORATION,"5,211 M",Financials,Consumer Finance,Consumer Finance
SLNO,SOLENO THERAPEUTICS INC COM,SOLENO THERAPEUTICS INC,20 M,Health Care,Biotechnology,Biotechnology
SLP,SIMULATIONS PLUS INC COM,"SIMULATIONS PLUS, INC.","1,000 M",Health Care,Health Care Technology,Health Care Technology
SM,SM ENERGY COMPANY COM,SM ENERGY CO,"6,131 M",Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production
SMAR,SMARTSHEET INC COM CL A,SMARTSHEET INC,"4,985 M",Information Technology,Software,Application Software
SMBC,SOUTHERN MISSOURI BANCORP COM,"SOUTHERN MISSOURI BANCORP, INC.",435 M,Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance
SMBK,SMARTFINANCIAL INC COM,SMARTFINANCIAL INC,437 M,Financials,Banks,Regional Banks
SMCI,SUPER MICRO COMPUTER INC COM,SUPER MICRO COMPUTER INC,"2,900 M",Information Technology,"Technology Hardware, Storage & Peripherals","Technology Hardware, Storage & Peripherals"
SMED,SHARP COMPLIANCE CORP COM,SHARPS COMPLIANCE CORP.,85 M,Health Care,Health Care Providers & Services,Health Care Services
SMG,SCOTTS MIRACLE-GRO COMPANY COM CL A,SCOTTS MIRACLE-GRO CO,"5,390 M",Materials,Chemicals,Fertilizers & Agricultural Chemicals
SMMF,SUMMIT FINANCIAL GROUP COM,"SUMMIT FINANCIAL GROUP, INC.",350 M,Financials,Banks,Regional Banks
SMP,STANDARD MOTOR PRODUCTS INC COM,"STANDARD MOTOR PRODUCTS, INCORPORATED",892 M,Consumer Discretionary,Auto Components,Auto Parts & Equipment
SMPL,SIMPLY GOOD FOODS COMPANY COM,SIMPLY GOOD FOODS CO,"3,956 M",Consumer Staples,Food Products,Packaged Foods & Meats
SMSI,SMITH MICRO SOFTWARE INC COM,"SMITH MICRO SOFTWARE, INC.",146 M,Information Technology,Software,Application Software
SMTC,SEMTECH CORP COM,SEMTECH CORPORATION,"4,019 M",Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors
SNA,SNAP-ON INC COM,SNAP-ON INCORPORATED,"11,691 M",Industrials,Machinery,Industrial Machinery
SNBR,SLEEP NUMBER CORPORATION COM,SLEEP NUMBER CORP,930 M,Consumer Discretionary,Specialty Retail,Homefurnishing Retail
SNCR,SYNCHRONOSS TECHNOLOGIES INC COM,"SYNCHRONOSS TECHNOLOGIES, INC.",132 M,Information Technology,Software,Application Software
SNDR,SCHNEIDER NATIONAL INC COM CL B,SCHNEIDER NATIONAL INC,"4,349 M",Industrials,Road & Rail,Trucking
SNDX,SYNDAX PHARMACEUTICALS INC COM,SYNDAX PHARMACEUTICALS INC,919 M,Health Care,Biotechnology,Biotechnology
SNFCA,SECURITY NAT FINL COM CL A,SECURITY NATIONAL FINANCIAL CORPORATION,193 M,Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance
SNPS,SYNOPSYS INC COM,"SYNOPSYS, INC.","50,060 M",Information Technology,Software,Application Software
SNV,SYNOVUS FINANCIAL CORP COM,SYNOVUS FINANCIAL CORP.,"6,186 M",Financials,Banks,Regional Banks
SNX,TD SYNNEX CORP COM,TD SYNNEX CORP,"10,012 M",Information Technology,"Electronic Equipment, Instruments & Components",Technology Distributors
SO,SOUTHERN CO COM,SOUTHERN CO,"80,359 M",Utilities,Electric Utilities,Electric Utilities
SOI,SOLARIS OILFIELD INFRASTRUCTUR COM CL A,SOLARIS OILFIELD INFRASTRUCTURE INC,459 M,Energy,Energy Equipment & Services,Oil & Gas Equipment & Services
SON,SONOCO PRODUCTS CO COM,SONOCO PRODUCTS CO,"5,829 M",Materials,Containers & Packaging,Paper Packaging
SONO,SONOS INC COM,SONOS INC,"2,904 M",Consumer Discretionary,Household Durables,Consumer Electronics
SP,SP PLUS CORP COM,SP PLUS CORP,744 M,Industrials,Commercial Services & Supplies,Environmental & Facilities Services
SPB,SPECTRUM BRANDS HOLDINGS INC COM,SPECTRUM BRANDS HOLDINGS INC,"3,470 M",Consumer Staples,Household Products,Household Products
SPCE,VIRGIN GALACTIC HLDGS INC COM,VIRGIN GALACTIC HOLDINGS INC,"1,841 M",Industrials,Aerospace & Defense,Aerospace & Defense
SPFI,SOUTH PLAINS FINANCIAL INC COM,SOUTH PLAINS FINANCIAL INC,423 M,Financials,Banks,Regional Banks
SPG,SIMON PROPERTY GROUP INC COM USD0.0001,"SIMON PROPERTY GROUP, INC.","36,250 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Retail REITs
SPGI,S&P GLOBAL INC COM,S&P GLOBAL INC,"113,377 M",Financials,Capital Markets,Financial Exchanges & Data
SPLK,SPLUNK INC COM,SPLUNK INC,"17,191 M",Information Technology,Software,Application Software
SPNE,SEASPINE HOLDINGS CORP COM,SEASPINE HOLDINGS CORP,291 M,Health Care,Health Care Equipment & Supplies,Health Care Equipment
SPNS,SAPIENS INTERNATIONAL CORP NV COM,<empty>,"1,430 M",Information Technology,Software,Application Software
SPOK,SPOK HLDGS INC COM,SPOK HOLDINGS INC,139 M,Communication Services,Wireless Telecommunication Services,Wireless Telecommunication Services
SPOT,SPOTIFY TECHNOLOGY S.A. COM,SPOTIFY TECHNOLOGY SA,"21,919 M",Communication Services,Entertainment,Movies & Entertainment
SPPI,SPECTRUM PHARMACEUTICALS INC COM,"SPECTRUM PHARMACEUTICALS, INC.",140 M,Health Care,Biotechnology,Biotechnology
SPR,SPIRIT AEROSYSTEMS INC COM CL A,"SPIRIT AEROSYSTEMS HOLDINGS, INC.","3,451 M",Industrials,Aerospace & Defense,Aerospace & Defense
SPRO,SPERO THERAPEUTICS INC COM,SPERO THERAPEUTICS INC,37 M,Health Care,Biotechnology,Biotechnology
SPSC,SPS COMMERCE INC COM,"SPS COMMERCE, INC.","4,056 M",Information Technology,Software,Application Software
SPT,SPROUT SOCIAL INC COM CL A,SPROUT SOCIAL INC,"3,152 M",Information Technology,Software,Application Software
SPTN,SPARTANNASH CO COM,SPARTANNASH CO,"1,286 M",Consumer Staples,Food & Staples Retailing,Food Distributors
SPWH,SPORTSMANS WAREHOUSE HLDGS INC COM,SPORTSMAN'S WAREHOUSE HOLDINGS INC,399 M,Consumer Discretionary,Specialty Retail,Specialty Stores
SPWR,SUNPOWER CORP COM,SUNPOWER CORPORATION,"3,274 M",Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors
SPXC,SPX CORP COM,SPX CORPORATION,"2,368 M",Industrials,Machinery,Industrial Machinery
SQ,BLOCK INC COM CL A,SQUARE INC,"49,514 M",Information Technology,IT Services,Data Processing & Outsourced Services
SR,SPIRE INC COM,SPIRE INC,"4,058 M",Utilities,Gas Utilities,Gas Utilities
SRC,SPIRIT REALTY CAPITAL INC COM USD0.01(POST REV SPLIT),SPIRIT REALTY CAPITAL INC,"5,593 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Retail REITs
SRCE,FIRST SOURCE CORP COM,1ST SOURCE CORPORATION,"1,170 M",Financials,Banks,Regional Banks
SRCL,STERICYCLE INC COM,"STERICYCLE, INC.","4,602 M",Industrials,Commercial Services & Supplies,Environmental & Facilities Services
SRDX,SURMODICS INC COM,"SURMODICS, INC.",546 M,Health Care,Health Care Equipment & Supplies,Health Care Equipment
SRE,SEMPRA COM,SEMPRA ENERGY,"50,866 M",Utilities,Multi-Utilities,Multi-Utilities
SREV,SERVICESOURCE INTL LLC COM,SERVICESOURCE INTERNATIONAL INCORPORATED,146 M,Information Technology,IT Services,IT Consulting & Other Services
SRG,SERITAGE GROWTH PPTYS COM USD0.01 CL A,SERITAGE GROWTH PROPERTIES,354 M,Real Estate,Equity Real Estate Investment Trusts (REITs),Retail REITs
SRI,STONERIDGE INC COM,STONERIDGE INC,573 M,Consumer Discretionary,Auto Components,Auto Parts & Equipment
SRNE,SORRENTO THERAPEUTICS INC COM,SORRENTO THERAPEUTICS INCORPORATION,671 M,Health Care,Biotechnology,Biotechnology
SRPT,SAREPTA THERAPEUTICS INC COM,SAREPTA THERAPEUTICS INCORPORATED,"6,484 M",Health Care,Biotechnology,Biotechnology
SRRK,SCHOLAR ROCK HOLDING CORP COM,SCHOLAR ROCK HOLDING CORP,182 M,Health Care,Biotechnology,Biotechnology
SRT,STARTEK INC COM,STARTEK INCORPORATED,135 M,Information Technology,IT Services,Data Processing & Outsourced Services
SSB,SOUTHSTATE CORPORATION COM,SOUTHSTATE CORP,"6,081 M",Financials,Banks,Regional Banks
SSD,SIMPSON MFG CO INC COM,"SIMPSON MANUFACTURING CO., INC.","4,759 M",Industrials,Building Products,Building Products
SSNC,SS&C TECHNOLOGIES HOLDINGS INC COM,"SS&C TECHNOLOGIES HOLDINGS, INC","16,495 M",Information Technology,IT Services,Data Processing & Outsourced Services
SSP,SCRIPPS (EW) COMPANY COM CL A,E W SCRIPPS CO,"1,290 M",Communication Services,Media,Broadcasting
SSTI,SHOTSPOTTER INC COM,SHOTSPOTTER INC,376 M,Information Technology,Software,Application Software
SSTK,SHUTTERSTOCK INC COM,SHUTTERSTOCK INC,"2,188 M",Consumer Discretionary,Internet & Direct Marketing Retail,Internet & Direct Marketing Retail
ST,SENSATA TECH HOLDING PLC COM,<empty>,"7,573 M",Industrials,Electrical Equipment,Electrical Components & Equipment
STAA,STAAR SURGICAL CO COM,STAAR SURGICAL COMPANY,"3,160 M",Health Care,Health Care Equipment & Supplies,Health Care Supplies
STAG,STAG INDUSTRIAL INC COM USD0.01,STAG INDUSTRIAL INC,"5,952 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Industrial REITs
STAR,ISTAR INC CLASS'A'SBI USD0.001,ISTAR INC,"1,456 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Diversified REITs
STBA,S & T BANCORP INC COM,"S & T BANCORP, INC.","1,140 M",Financials,Banks,Regional Banks
STC,STEWART INFORMATION SERVICES C COM,STEWART INFORMATION SERVICES CORPORATION,"1,502 M",Financials,Insurance,Property & Casualty Insurance
STE,STERIS PLC COM,STERIS PLC,"22,550 M",Health Care,Health Care Equipment & Supplies,Health Care Equipment
STLD,STEEL DYNAMICS INC COM,STEEL DYNAMICS INC,"15,770 M",Materials,Metals & Mining,Steel
STNE,STONECO LTD COM,STONECO LTD,"3,470 M",Information Technology,IT Services,Data Processing & Outsourced Services
STNG,SCORPIO TANKERS INC COM,SCORPIO TANKERS INCORPORATION,"2,051 M",Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Storage & Transportation
STOK,STOKE THERAPEUTICS INC COM,STOKE THERAPEUTICS INC,494 M,Health Care,Biotechnology,Biotechnology
STOR,STORE CAP CORP COM USD0.01,STORE CAPITAL CORP,"7,717 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Diversified REITs
STRA,STRATEGIC EDUCATION INC COM,STRATEGIC EDUCATION INC,"1,640 M",Consumer Discretionary,Diversified Consumer Services,Education Services
STRL,STERLING INFRASTRUCTURE INC COM,STERLING CONSTRUCTION COMPANY INCORPORATION,747 M,Industrials,Construction & Engineering,Construction & Engineering
STRO,SUTRO BIOPHARMA INC COM,SUTRO BIOPHARMA INC,214 M,Health Care,Biotechnology,Biotechnology
STRS,STRATUS PROPERTIES INC COM,STRATUS PROPERTIES INC.,381 M,Real Estate,Real Estate Management & Development,Real Estate Development
STSA,SATSUMA PHARMACEUTICALS INC COM,SATSUMA PHARMACEUTICALS INC,110 M,Health Care,Pharmaceuticals,Pharmaceuticals
STT,STATE STREET CORPORATION COM,STATE STREET CORP,"26,326 M",Financials,Capital Markets,Asset Management & Custody Banks
STWD,STARWOOD PROPERTY TRUST INC COM,STARWOOD PROPERTY TRUST INCORPORATION,"7,271 M",Financials,Mortgage Real Estate Investment Trusts (REITs),Mortgage REITs
STXS,STEREOTAXIS INC COM,"STEREOTAXIS, INC.",152 M,Health Care,Health Care Equipment & Supplies,Health Care Equipment
STZ,CONSTELLATION BRANDS INC COM CL A,"CONSTELLATION BRANDS, INC.","45,466 M",Consumer Staples,Beverages,Distillers & Vintners
SUI,SUN COMMUNITIES INC COM USD0.01,"SUN COMMUNITIES, INC.","20,169 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Residential REITs
SUM,SUMMIT MATERIALS INC COM CL A,SUMMIT MATERIALS INC,"3,289 M",Materials,Construction Materials,Construction Materials
SUPN,SUPERNUS PHARMACEUTICALS INC COM,SUPERNUS PHARMACEUTICALS INC,"1,517 M",Health Care,Pharmaceuticals,Pharmaceuticals
SVC,SERVICE PROPERTIES TRUST COM USD0.01 SH BEN INT,SERVICE PROPERTIES TRUST,"1,091 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Hotel & Resort REITs
SVRA,SAVARA INC COM,SAVARA INC,149 M,Health Care,Biotechnology,Biotechnology
SWAV,SHOCKWAVE MEDICAL INC COM,SHOCKWAVE MEDICAL INC,"5,903 M",Health Care,Health Care Equipment & Supplies,Health Care Equipment
SWBI,SMITH AND WESSON BRANDS INC COM,SMITH & WESSON BRANDS INC,702 M,Consumer Discretionary,Leisure Products,Leisure Products
SWCH,SWITCH INC COM CL A,SWITCH INC,"5,062 M",Information Technology,IT Services,Internet Services & Infrastructure
SWI,SOLARWINDS CORPORATION COM,SOLARWINDS CORP,"1,965 M",Information Technology,IT Services,Internet Services & Infrastructure
SWK,STANLEY BLACK & DECKER INC COM,STANLEY BLACK & DECKER INCORPORATED,"17,399 M",Industrials,Machinery,Industrial Machinery
SWKH,SWK HOLDINGS CORPORATION COM,SWK HOLDINGS CORPORATION,246 M,Financials,Diversified Financial Services,Specialized Finance
SWKS,SKYWORKS SOLUTIONS INC COM,"SKYWORKS SOLUTIONS, INC.","17,344 M",Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors
SWM,SCHWEITZER-MAUDUIT INTL INC COM,"SCHWEITZER-MAUDUIT INTERNATIONAL, INC.",886 M,Materials,Chemicals,Commodity Chemicals
SWN,SOUTHWESTERN ENERGY CO COM,SOUTHWESTERN ENERGY COMPANY,"10,375 M",Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production
SWTX,SPRINGWORKS THERAPEUTICS INC COM,SPRINGWORKS THERAPEUTICS INC,"1,083 M",Health Care,Biotechnology,Biotechnology
SWX,SOUTHWEST GAS HOLDINGS INC COM,SOUTHWEST GAS CORPORATION,"6,230 M",Utilities,Gas Utilities,Gas Utilities
SXC,SUNCOKE ENERGY INC COM,SUNCOKE ENERGY INCORPORATED,679 M,Materials,Metals & Mining,Steel
SXI,STANDEX INTERNATIONAL CORP COM,STANDEX INTERNATIONAL CORPORATION,"1,143 M",Industrials,Machinery,Industrial Machinery
SXT,SENSIENT TECHNOLOGIES CORP COM,SENSIENT TECHNOLOGIES CORPORATION,"3,662 M",Materials,Chemicals,Specialty Chemicals
SYBT,STOCK YARDS BANCORP INC COM,STOCK YARDS BANCORP INC,"1,773 M",Financials,Banks,Regional Banks
SYF,SYNCHRONY FINANCIAL COM,SYNCHRONY FINANCIAL,"17,820 M",Financials,Consumer Finance,Consumer Finance
SYK,STRYKER CORP COM,STRYKER CORPORATION,"87,293 M",Health Care,Health Care Equipment & Supplies,Health Care Equipment
SYNA,SYNAPTICS INC COM,SYNAPTICS INCORPORATED,"5,979 M",Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors
SYNH,SYNEOS HEALTH INC COM CL A,SYNEOS HEALTH INC,"7,640 M",Health Care,Life Sciences Tools & Services,Life Sciences Tools & Services
SYRS,SYROS PHARMACEUTICALS INC COM,SYROS PHARMACEUTICALS INC,50 M,Health Care,Biotechnology,Biotechnology
SYY,SYSCO CORP COM,SYSCO CORPORATION,"42,694 M",Consumer Staples,Food & Staples Retailing,Food Distributors
T,AT&T INC COM,AT&T INC.,"149,695 M",Communication Services,Diversified Telecommunication Services,Integrated Telecommunication Services
TALO,TALOS ENERGY INC COM,TALOS ENERGY INC,"1,950 M",Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production
TAP,MOLSON COORS BEVERAGE COMPANY COM CL B,MOLSON COORS BEVERAGE CO,"11,680 M",Consumer Staples,Beverages,Brewers
TARA,PROTARA THERAPEUTICS INC COM,PROTARA THERAPEUTICS INC,38 M,Health Care,Biotechnology,Biotechnology
TAST,CARROLS RESTAURANT GROUP INC COM,CARROLS RESTAURANT GROUP INC,98 M,Consumer Discretionary,"Hotels, Restaurants & Leisure",Restaurants
TBBK,BANCORP INC DEL COM,"BANCORP, INC. (THE)","1,163 M",Financials,Banks,Regional Banks
TBI,TRUEBLUE INC COM,"TRUEBLUE, INC.",734 M,Industrials,Professional Services,Human Resource & Employment Services
TBK,TRIUMPH BANCORP COM,TRIUMPH BANCORP INC,"1,789 M",Financials,Banks,Regional Banks
TBNK,TERRITORIAL BANCOR COM,TERRITORIAL BANCORP INCORPORATION,207 M,Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance
TBPH,THERAVANCE BIOPHARMA INC COM,THERAVANCE BIOPHARMA INC,700 M,Health Care,Pharmaceuticals,Pharmaceuticals
TCBI,TEXAS CAPITAL BANCSHARES INC COM,"TEXAS CAPITAL BANCSHARES, INC.","2,804 M",Financials,Banks,Regional Banks
TCBK,TRICO BANCSHARES COM,TRICO BANCSHARES,"1,540 M",Financials,Banks,Regional Banks
TCDA,TRICIDA INC COM,TRICIDA INC,516 M,Health Care,Pharmaceuticals,Pharmaceuticals
TCFC,COMMUNITY FIN CORP MD COM,COMMUNITY FINANCIAL CORP(MARYLAND),222 M,Financials,Banks,Regional Banks
TCI,TRANSCONTL REALTY COM USD0.01,"TRANSCONTINENTAL REALTY INVESTORS, INC.",406 M,Real Estate,Real Estate Management & Development,Real Estate Operating Companies
TCMD,TACTILE SYSTEMS TECHNOLOGY INC COM,TACTILE SYSTEMS TECHNOLOGY INC,203 M,Health Care,Health Care Equipment & Supplies,Health Care Equipment
TCRR,TCR2 THERAPEUTICS INC COM,TCR2 THERAPEUTICS INC,93 M,Health Care,Biotechnology,Biotechnology
TCS,CONTAINER STORE GRP INC (THE) COM,CONTAINER STORE GROUP INC,379 M,Consumer Discretionary,Specialty Retail,Specialty Stores
TCX,TUCOWS INC COM,<empty>,549 M,Information Technology,IT Services,Internet Services & Infrastructure
TDC,TERADATA CORPORATION COM,TERADATA CORPORATION,"4,042 M",Information Technology,Software,Systems Software
TDG,TRANSDIGM GROUP INC COM,TRANSDIGM GROUP INCORPORATED,"33,331 M",Industrials,Aerospace & Defense,Aerospace & Defense
TDOC,TELADOC HEALTH INC COM,TELADOC HEALTH INC,"5,674 M",Health Care,Health Care Technology,Health Care Technology
TDS,TELEPHONE & DATA SYSTEMS INC COM,TELEPHONE AND DATA SYSTEMS INC,"1,961 M",Communication Services,Wireless Telecommunication Services,Wireless Telecommunication Services
TDW,TIDEWATER INC NEW COM,TIDEWATER INC.,"1,135 M",Energy,Energy Equipment & Services,Oil & Gas Equipment & Services
TDY,TELEDYNE TECHNOLOGIES INC COM,TELEDYNE TECHNOLOGIES INCORPORATED,"19,418 M",Information Technology,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments
TEAM,ATLASSIAN CORPORATION PLC COM CL A,ATLASSIAN CORPORATION PLC,"49,113 M",Information Technology,Software,Application Software
TECH,BIO-TECHNE CORP COM,BIO-TECHNE CORP,"14,400 M",Health Care,Life Sciences Tools & Services,Life Sciences Tools & Services
TELA,TELA BIO INC COM,TELA BIO INC,101 M,Health Care,Health Care Equipment & Supplies,Health Care Supplies
TELL,TELLURIAN INC COM,TELLURIAN INC,"2,753 M",Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production
TEN,TENNECO INC COM CL A,TENNECO INC.,"1,467 M",Consumer Discretionary,Auto Components,Auto Parts & Equipment
TENB,TENABLE HOLDINGS INC COM,TENABLE HOLDINGS INC,"5,820 M",Information Technology,Software,Systems Software
TER,TERADYNE INC COM,"TERADYNE, INC.","17,334 M",Information Technology,Semiconductors & Semiconductor Equipment,Semiconductor Equipment
TEX,TEREX CORP COM,TEREX CORPORATION,"2,512 M",Industrials,Machinery,Construction Machinery & Heavy Trucks
TFC,TRUIST FINANCIAL CORPORATION COM,TRUIST FINANCIAL CORP,"65,792 M",Financials,Banks,Regional Banks
TFSL,TFS FINANCIAL CORPORATION COM,TFS FINANCIAL CORP,"4,164 M",Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance
TFX,TELEFLEX INC COM,TELEFLEX INCORPORATED,"13,524 M",Health Care,Health Care Equipment & Supplies,Health Care Equipment
TG,TREDEGAR CORP COM,TREDEGAR CORPORATION,415 M,Materials,Chemicals,Commodity Chemicals
TGH,TEXTAINER GROUP HLDGS LTD COM,TEXTAINER GROUP HOLDINGS LIMITED,"1,580 M",Industrials,Trading Companies & Distributors,Trading Companies & Distributors
TGI,TRIUMPH GROUP INC COM,"TRIUMPH GROUP, INC.","1,011 M",Industrials,Aerospace & Defense,Aerospace & Defense
TGNA,TEGNA INC COM,TEGNA INC,"4,876 M",Communication Services,Media,Broadcasting
TGT,TARGET CORP COM,TARGET CORPORATION,"74,720 M",Consumer Discretionary,Multiline Retail,General Merchandise Stores
TGTX,TG THERAPEUTICS INC COM,TG THERAPEUTICS INC,658 M,Health Care,Biotechnology,Biotechnology
TH,TARGET HOSPITALITY CORP COM,TARGET HOSPITALITY CORP,638 M,Consumer Discretionary,"Hotels, Restaurants & Leisure","Hotels, Resorts & Cruise Lines"
THC,TENET HEALTHCARE CORP COM,TENET HEALTHCARE CORPORATION,"7,333 M",Health Care,Health Care Providers & Services,Health Care Facilities
THFF,1ST FINL CORP IND COM,FIRST FINANCIAL CORPORATION,556 M,Financials,Banks,Regional Banks
THG,HANOVER INSURANCE GROUP COM,HANOVER INSURANCE GROUP INC,"5,201 M",Financials,Insurance,Property & Casualty Insurance
THO,THOR INDUSTRIES COM,THOR INDUSTRIES INCORPORATED,"4,147 M",Consumer Discretionary,Automobiles,Automobile Manufacturers
THR,THERMON GROUP HOLDINGS COM,THERMON GROUP HOLDINGS INCORPORATED,519 M,Industrials,Electrical Equipment,Electrical Components & Equipment
THRM,GENTHERM INC COM,GENTHERM INCORPORATED,"2,339 M",Consumer Discretionary,Auto Components,Auto Parts & Equipment
THS,TREEHOUSE FOODS INC COM,"TREEHOUSE FOODS, INC.","2,225 M",Consumer Staples,Food Products,Packaged Foods & Meats
TILE,INTERFACE INC COM,INTERFACE INCORPORATED,838 M,Industrials,Commercial Services & Supplies,Office Services & Supplies
TIPT,TIPTREE INC COM USD0.001,<empty>,389 M,Financials,Insurance,Property & Casualty Insurance
TISI,TEAM INC COM,"TEAM, INC.",49 M,Industrials,Commercial Services & Supplies,Environmental & Facilities Services
TITN,TITAN MACHINERY INC COM,TITAN MACHINERY INCORPORATION,610 M,Industrials,Trading Companies & Distributors,Trading Companies & Distributors
TJX,TJX COS INC COM,TJX COMPANIES INC,"73,661 M",Consumer Discretionary,Specialty Retail,Apparel Retail
TKR,TIMKEN CO COM,TIMKEN CO,"4,621 M",Industrials,Machinery,Industrial Machinery
TLYS,TILLYS INC COM CL A,TILLYS INC,256 M,Consumer Discretionary,Specialty Retail,Apparel Retail
TMDX,TRANSMEDICS GROUP INC COM,TRANSMEDICS GROUP INC,776 M,Health Care,Health Care Equipment & Supplies,Health Care Equipment
TMHC,TAYLOR MORRISON HOME CORP COM,TAYLOR MORRISON HOME CORP,"3,431 M",Consumer Discretionary,Household Durables,Homebuilding
TMO,THERMO FISHER SCIENTIFIC INC COM,THERMO FISHER SCIENTIFIC INC.,"219,332 M",Health Care,Life Sciences Tools & Services,Life Sciences Tools & Services
TMP,TOMPKINS FINANCIAL CORPORATION COM,TOMPKINS FINANCIAL CORPORATION.,"1,083 M",Financials,Banks,Regional Banks
TMST,TIMKENSTEEL CORP COM,TIMKENSTEEL CORP,"1,107 M",Materials,Metals & Mining,Steel
TMUS,T-MOBILE US INC COM,T-MOBILE US INC,"170,563 M",Communication Services,Wireless Telecommunication Services,Wireless Telecommunication Services
TNC,TENNANT CO COM,TENNANT COMPANY,"1,192 M",Industrials,Machinery,Industrial Machinery
TNDM,TANDEM DIABETES CARE INC COM,TANDEM DIABETES CARE INC,"4,107 M",Health Care,Health Care Equipment & Supplies,Health Care Equipment
TNET,TRINET GROUP INC COM,TRINET GROUP INC,"4,951 M",Industrials,Professional Services,Human Resource & Employment Services
TOL,TOLL BROS INC COM,"TOLL BROTHERS, INC.","5,933 M",Consumer Discretionary,Household Durables,Homebuilding
