Watchlist 'Russell 2000'

Russell 2000
Symbol,Description,Company Name,Market Cap,Sector,Industry,Sub-Industry
FOCS,FOCUS FINANCIAL PARTNERS INC COM CL A,FOCUS FINANCIAL PARTNERS INC,"2,491 M",Financials,Capital Markets,Asset Management & Custody Banks
FOLD,AMICUS THERAPEUTICS INC COM,"AMICUS THERAPEUTICS, INC","2,283 M",Health Care,Biotechnology,Biotechnology
FONR,FONAR CORP COM,FONAR CORPORATION,109 M,Health Care,Health Care Equipment & Supplies,Health Care Equipment
FOR,FORESTAR GROUP INC COM,FORESTAR GROUP INCORPORATION,819 M,Real Estate,Real Estate Management & Development,Real Estate Development
FORM,FORMFACTOR INC COM,"FORMFACTOR, INC.","3,190 M",Information Technology,Semiconductors & Semiconductor Equipment,Semiconductor Equipment
FORR,FORRESTER RESEARCH INC COM,"FORRESTER RESEARCH, INC.",974 M,Industrials,Professional Services,Research & Consulting Services
FOSL,FOSSIL GROUP INC COM,FOSSIL GROUP INC,369 M,Consumer Discretionary,"Textiles, Apparel & Luxury Goods","Apparel, Accessories & Luxury Goods"
FOXF,FOX FACTORY HOLDING CORP COM,FOX FACTORY HOLDING CORP,"3,613 M",Consumer Discretionary,Auto Components,Auto Parts & Equipment
FPI,FARMLAND PARTNERS INC COM USD0.01,FARMLAND PARTNERS INC,755 M,Real Estate,Equity Real Estate Investment Trusts (REITs),Specialized REITs
FRAF,FRANKLIN FINL SVCS COM,FRANKLIN FINANCIAL SERVICES CORPORATION,137 M,Financials,Banks,Regional Banks
FRBA,FIRST BANK WILLIAMSTOWN (NJ) COM,FIRST BANK (HAMILTON),284 M,Financials,Banks,Regional Banks
FRBK,REPUBLIC FIRST BANCORP INC COM,"REPUBLIC FIRST BANCORP, INC.",262 M,Financials,Banks,Regional Banks
FREQ,FREQUENCY THERAPEUTICS INC COM,FREQUENCY THERAPEUTICS INC,40 M,Health Care,Biotechnology,Biotechnology
FRG,FRANCHISE GROUP INC COM,FRANCHISE GROUP INC,"1,501 M",Consumer Discretionary,Multiline Retail,General Merchandise Stores
FRGI,FIESTA RESTAURANT GROUP COM,FIESTA RESTAURANT GROUP INC,192 M,Consumer Discretionary,"Hotels, Restaurants & Leisure",Restaurants
FRME,FIRST MERCHANTS CORP COM,FIRST MERCHANTS CORPORATION,"2,403 M",Financials,Banks,Regional Banks
FRO,FRONTLINE LTD COM,<empty>,"2,062 M",Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Storage & Transportation
FRPH,FRP HOLDINGS INC COM,FRP HOLDINGS INC,569 M,Real Estate,Real Estate Management & Development,Real Estate Operating Companies
FRPT,FRESHPET INC COM,FRESHPET INC,"3,254 M",Consumer Staples,Food Products,Packaged Foods & Meats
FSBW,FS BANCORP INC COM,FS BANCORP INC,239 M,Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance
FSFG,FIRST SAVINGS FIN GRP INC COM,"FIRST SAVINGS FINANCIAL GROUP, INC",177 M,Financials,Banks,Regional Banks
FSP,FRANKLIN STREET PR COM USD0.0001,FRANKLIN STREET PROPERTIES CORPORATION,447 M,Real Estate,Equity Real Estate Investment Trusts (REITs),Office REITs
FSS,FEDERAL SIGNAL CORP COM,FEDERAL SIGNAL CORPORATION,"2,198 M",Industrials,Machinery,Construction Machinery & Heavy Trucks
FSTR,FOSTER (LB) & CO COM,L B FOSTER CO,140 M,Industrials,Machinery,Industrial Machinery
FUL,FULLER (HB) CO COM,H.B. FULLER COMPANY,"3,830 M",Materials,Chemicals,Specialty Chemicals
FULC,FULCRUM THERAPEUTICS INC COM,FULCRUM THERAPEUTICS INC,324 M,Health Care,Pharmaceuticals,Pharmaceuticals
FULT,FULTON FINANCIAL CORP COM,FULTON FINANCIAL CORPORATION,"2,530 M",Financials,Banks,Regional Banks
FUNC,FIRST UNITED CORP COM,FIRST UNITED CORPORATION,139 M,Financials,Banks,Regional Banks
FVCB,FVCBANKCORP INC COM,FVCBANKCORP INC,287 M,Financials,Banks,Regional Banks
FWRD,FORWARD AIR CORPORATION COM,FORWARD AIR CORPORATION,"2,587 M",Industrials,Air Freight & Logistics,Air Freight & Logistics
GABC,GERMAN AMERN BANCORP COM,"GERMAN AMERICAN BANCORP, INC.","1,108 M",Financials,Banks,Regional Banks
GAIA,GAIA INC NEW COM CL A,GAIA INC,101 M,Communication Services,Entertainment,Movies & Entertainment
GALT,GALECTIN THERAPEUTICS INC COM,GALECTIN THERAPEUTICS INCORPORATED,86 M,Health Care,Biotechnology,Biotechnology
GAN,GAN LTD COM,<empty>,146 M,Consumer Discretionary,"Hotels, Restaurants & Leisure",Casinos & Gaming
GATX,GATX CORP COM,GATX CORPORATION,"3,831 M",Industrials,Trading Companies & Distributors,Trading Companies & Distributors
GBCI,GLACIER BANCORP COM,"GLACIER BANCORP, INC.","5,383 M",Financials,Banks,Regional Banks
GBL,GAMCO INVESTORS INC COM CL A,"GAMCO INVESTORS, INC.",552 M,Financials,Capital Markets,Asset Management & Custody Banks
GBLI,GLOBAL INDEMNITY GROUP LLC COM USD0.0001 CL A,GLOBAL INDEMNITY GROUP LLC,392 M,Financials,Insurance,Property & Casualty Insurance
GBX,GREENBRIER COMPANIES INC COM,"GREENBRIER COMPANIES, INC. (THE)","1,377 M",Industrials,Machinery,Construction Machinery & Heavy Trucks
GCBC,GREENE COUNTY BANCORP INC COM,"GREENE COUNTY BANCORP, INC.",465 M,Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance
GCI,GANNETT CO INC COM,GANNETT CO INC,568 M,Communication Services,Media,Publishing
GCO,GENESCO INC COM,GENESCO INC,777 M,Consumer Discretionary,Specialty Retail,Apparel Retail
GCP,GCP APPLIED TECHNOLOGIES INC COM,GCP APPLIED TECHNOLOGIES INC,"2,301 M",Materials,Chemicals,Specialty Chemicals
GDEN,GOLDEN ENTMT INC COM,GOLDEN ENTERTAINMENT INC,"1,410 M",Consumer Discretionary,"Hotels, Restaurants & Leisure",Casinos & Gaming
GDOT,GREEN DOT CORP COM CL A,GREEN DOT CORPORATION,"1,533 M",Financials,Consumer Finance,Consumer Finance
GDYN,GRID DYNAMICS HOLDINGS INC COM CL A,GRID DYNAMICS HOLDINGS INC,"1,304 M",Information Technology,IT Services,IT Consulting & Other Services
GEF,GREIF INC COM CL A,"GREIF, INC.","3,606 M",Materials,Containers & Packaging,Metal & Glass Containers
GEF/B,GREIF INC COM CL B,GREIF INC.,"2,355 M",Materials,Containers & Packaging,Metal & Glass Containers
GENC,GENCOR INDS INC COM,"GENCOR INDUSTRIES, INC.",147 M,Industrials,Machinery,Industrial Machinery
GEO,GEO GROUP INC (THE) COM USD0.01 NEW,GEO GROUP INC,864 M,Industrials,Commercial Services & Supplies,Security & Alarm Services
GERN,GERON CORP COM,GERON CORPORATION,517 M,Health Care,Biotechnology,Biotechnology
GES,GUESS INC COM,GUESS? INC,"1,222 M",Consumer Discretionary,Specialty Retail,Apparel Retail
GFF,GRIFFON CORP COM,GRIFFON CORPORATION,"1,847 M",Industrials,Building Products,Building Products
GHL,GREENHILL & CO INC COM,GREENHILL & COMPANY INCORPORATION,221 M,Financials,Capital Markets,Investment Banking & Brokerage
GHM,GRAHAM CORP COM,GRAHAM CORPORATION,77 M,Industrials,Machinery,Industrial Machinery
GIII,G-III APPAREL GROUP COM,"G-III APPAREL GROUP, LTD.","1,280 M",Consumer Discretionary,"Textiles, Apparel & Luxury Goods","Apparel, Accessories & Luxury Goods"
GKOS,GLAUKOS CORPORATION COM,GLAUKOS CORP,"2,006 M",Health Care,Health Care Equipment & Supplies,Health Care Equipment
GLDD,GREAT LAKES DREDGE & DOCK CORP COM,GREAT LAKES DREDGE & DOCK CORPORATION,972 M,Industrials,Construction & Engineering,Construction & Engineering
GLNG,GOLAR LNG LIMITED COM,<empty>,"2,803 M",Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Storage & Transportation
GLRE,GREENLIGHT CAPITAL RE LTD COM,<empty>,268 M,Financials,Insurance,Reinsurance
GLT,GLATFELTER CORPORATION COM,GLATFELTER CORP,377 M,Materials,Paper & Forest Products,Paper Products
GLYC,GLYCOMIMETICS INC COM,GLYCOMIMETICS INC,34 M,Health Care,Biotechnology,Biotechnology
GME,GAMESTOP CORPORATION COM CL A,GAMESTOP CORPORATION,"9,503 M",Consumer Discretionary,Specialty Retail,Computer & Electronics Retail
GMRE,GLOBAL MEDICAL REIT INC COM USD0.001,GLOBAL MEDICAL REIT INC,843 M,Real Estate,Equity Real Estate Investment Trusts (REITs),Health Care REITs
GMS,GMS INC COM,GMS INC,"2,196 M",Industrials,Trading Companies & Distributors,Trading Companies & Distributors
GNE,GENIE ENERGY LTD COM CL B,GENIE ENERGY LIMITED,216 M,Utilities,Electric Utilities,Electric Utilities
GNK,GENCO SHIPPING & TRADING LTD COM,GENCO SHIPPING & TRADING LIMITED,"1,079 M",Industrials,Marine,Marine
GNL,GLOBAL NET LEASE INC COM USD0.01,GLOBAL NET LEASE INC,"1,491 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Diversified REITs
GNLN,GREENLANE HOLDINGS INC COM CL A,GREENLANE HOLDINGS INC,31 M,Consumer Discretionary,Distributors,Distributors
GNPX,GENPREX INC COM,GENPREX INC,70 M,Health Care,Biotechnology,Biotechnology
GNSS,GENASYS INC COM,GENASYS INC,145 M,Information Technology,Communications Equipment,Communications Equipment
GNTY,GUARANTY BANCSHARES INC TEX COM,<empty>,448 M,Financials,Banks,Regional Banks
GNW,GENWORTH HOLDINGS INC COM CL A,"GENWORTH FINANCIAL, INC.","2,037 M",Financials,Insurance,Life & Health Insurance
GOGO,GOGO INC COM,GOGO INC,"2,219 M",Communication Services,Wireless Telecommunication Services,Wireless Telecommunication Services
GOLF,ACUSHNET HOLDINGS CORP COM,ACUSHNET HOLDINGS CORP,"3,059 M",Consumer Discretionary,Leisure Products,Leisure Products
GOOD,GLADSTONE COMMERCIAL CORP COM USD0.001,GLADSTONE COMMERCIAL CORPORATION,779 M,Real Estate,Equity Real Estate Investment Trusts (REITs),Diversified REITs
GORO,GOLD RESOURCE CORPORATION COM,GOLD RESOURCE CORPORATION,163 M,Materials,Metals & Mining,Gold
GOSS,GOSSAMER BIO INC COM,GOSSAMER BIO INC,561 M,Health Care,Biotechnology,Biotechnology
GPI,GROUP 1 AUTOMOTIVE INC COM,"GROUP 1 AUTOMOTIVE, INC.","2,899 M",Consumer Discretionary,Specialty Retail,Automotive Retail
GPMT,GRANITE POINT MTG TRUST INC COM USD0.01,GRANITE POINT MORTGAGE TRUST INC,592 M,Financials,Mortgage Real Estate Investment Trusts (REITs),Mortgage REITs
GPOR,GULFPORT ENERGY CORP COM,GULFPORT ENERGY CORP,"2,099 M",Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production
GPRE,GREEN PLAINS INC COM,GREEN PLAINS INC,"2,011 M",Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Refining & Marketing
GPRO,GOPRO INC COM CL A,GOPRO INC,"1,075 M",Consumer Discretionary,Household Durables,Consumer Electronics
GRBK,GREEN BRICK PARTNERS INC COM,GREEN BRICK PARTNERS INC,"1,182 M",Consumer Discretionary,Household Durables,Homebuilding
GRC,GORMAN RUPP COMPANY COM,GORMAN-RUPP CO,774 M,Industrials,Machinery,Industrial Machinery
GRPN,GROUPON INC COM,GROUPON INC,453 M,Consumer Discretionary,Internet & Direct Marketing Retail,Internet & Direct Marketing Retail
GRTS,GRITSTONE BIO INC COM,GRITSTONE BIO INC,155 M,Health Care,Biotechnology,Biotechnology
GRTX,GALERA THERAPEUTICS INC COM,GALERA THERAPEUTICS INC,44 M,Health Care,Biotechnology,Biotechnology
GRWG,GROWGENERATION CORP COM,GROWGENERATION CORP,306 M,Consumer Discretionary,Specialty Retail,Home Improvement Retail
GSBC,GREAT SOUTHERN BANCORP INC COM,"GREAT SOUTHERN BANCORP, INC.",751 M,Financials,Banks,Regional Banks
GSHD,GOOSEHEAD INS INC COM CL A,GOOSEHEAD INSURANCE INC,"1,049 M",Financials,Insurance,Insurance Brokers
GSIT,GSI TECHNOLOGY INC COM,GSI TECHNOLOGY INC,97 M,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors
GT,GOODYEAR TIRE & RUBBER CO COM,GOODYEAR TIRE & RUBBER CO,"3,714 M",Consumer Discretionary,Auto Components,Tires & Rubber
GTHX,G1 THERAPEUTICS IN COM,G1 THERAPEUTICS INC,196 M,Health Care,Biotechnology,Biotechnology
GTLS,CHART INDUSTRIES INC COM,CHART INDUSTRIES INCORPORATED,"6,803 M",Industrials,Machinery,Industrial Machinery
GTN,GRAY TELEVISION INC COM,"GRAY TELEVISION, INC.","1,860 M",Communication Services,Media,Broadcasting
GTY,GETTY REALTY CORP COM USD0.01,GETTY REALTY CORPORATION,"1,282 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Retail REITs
GTYH,GTY TECHNOLOGY HOLDINGS INC COM,GTY TECHNOLOGY HOLDINGS INC,367 M,Information Technology,Software,Application Software
GVA,GRANITE CONSTRUCTION COM,GRANITE CONSTRUCTION INCORPORATED,"1,471 M",Industrials,Construction & Engineering,Construction & Engineering
GWRS,GLOBAL WATER RESOURCES INC COM,GLOBAL WATER RESOURCES INC,325 M,Utilities,Water Utilities,Water Utilities
HA,HAWAIIAN HOLDINGS INC COM,"HAWAIIAN HOLDINGS, INC.",856 M,Industrials,Airlines,Airlines
HAFC,HANMI FINANCIAL CORP COM,HANMI FINANCIAL CORPORATION,725 M,Financials,Banks,Regional Banks
HALO,HALOZYME THERAPEUTICS INC COM,"HALOZYME THERAPEUTICS, INC.","6,351 M",Health Care,Biotechnology,Biotechnology
HARP,HARPOON THERAPEUTICS INC COM,HARPOON THERAPEUTICS INC,73 M,Health Care,Biotechnology,Biotechnology
HASI,HANNON ARMSTRONG SUSTAINABLE I COM USD0.01,HANNON ARMSTRONG SUSTAINABLE INFRASTRUCTURE CAPITAL INC,"3,403 M",Financials,Mortgage Real Estate Investment Trusts (REITs),Mortgage REITs
HAYN,HAYNES INTERNATIONAL INC COM,"HAYNES INTERNATIONAL, INC.",487 M,Materials,Metals & Mining,Steel
HBB,HAMILTON BEACH BRANDS HLDG CO COM CL A,HAMILTON BEACH BRANDS HOLDING CO,147 M,Consumer Discretionary,Household Durables,Household Appliances
HBCP,HOME BANCORP INC COM,"HOME BANCORP, INCORPORATION",302 M,Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance
HBIO,HARVARD BIOSCIENCE INC COM,"HARVARD BIOSCIENCE, INC.",151 M,Health Care,Life Sciences Tools & Services,Life Sciences Tools & Services
HBNC,HORIZON BANCORP INC COM,HORIZON BANCORP INC,784 M,Financials,Banks,Regional Banks
HBT,HBT FINANCIAL INC COM,HBT FINANCIAL INC,510 M,Financials,Banks,Regional Banks
HCAT,HEALTH CATALYST INC COM,HEALTH CATALYST INC,830 M,Health Care,Health Care Technology,Health Care Technology
HCC,WARRIOR MET COAL INC COM,WARRIOR MET COAL LLC,"1,884 M",Materials,Metals & Mining,Steel
HCCI,HERITAGE-CRYSTAL CLEAN COM,HERITAGE CRYSTAL CLEAN INCORPORATION,671 M,Industrials,Commercial Services & Supplies,Environmental & Facilities Services
HCI,HCI GROUP INC COM,HCI GROUP INC,606 M,Financials,Insurance,Property & Casualty Insurance
HCKT,HACKETT GROUP INC COM,HACKETT GROUP INCORPORATION.(THE),658 M,Information Technology,IT Services,IT Consulting & Other Services
HCSG,HEALTHCARE SERVICES GROUP INC COM,HEALTHCARE SERVICES GROUP INC,"1,294 M",Industrials,Commercial Services & Supplies,Diversified Support Services
HEAR,TURTLE BEACH CORP COM,TURTLE BEACH CORP,277 M,Information Technology,"Technology Hardware, Storage & Peripherals","Technology Hardware, Storage & Peripherals"
HEES,H&E EQUIPMENT SERVICES LLC COM,"H&E EQUIPMENT SERVICES, INC.","1,318 M",Industrials,Trading Companies & Distributors,Trading Companies & Distributors
HELE,HELEN OF TROY CORP COM,HELEN OF TROY LIMITED,"4,302 M",Consumer Discretionary,Household Durables,Household Appliances
HFFG,HF FOODS GROUP INC COM,HF FOODS GROUP INC,279 M,Consumer Staples,Food & Staples Retailing,Food Distributors
HFWA,HERITAGE FINANCIAL CORP COM,HERITAGE FINANCIAL CORP,911 M,Financials,Banks,Regional Banks
HGV,HILTON GRAND VACATIONS INC COM,HILTON GRAND VACATIONS INC,"5,554 M",Consumer Discretionary,"Hotels, Restaurants & Leisure","Hotels, Resorts & Cruise Lines"
HI,HILLENBRAND INC COM,"HILLENBRAND, INCORPORATION","3,081 M",Industrials,Machinery,Industrial Machinery
HIBB,HIBBETT INC COM,HIBBETT INC,648 M,Consumer Discretionary,Specialty Retail,Specialty Stores
HIFS,HINGHAM INSTITUTION FOR SAVING COM,HINGHAM INSTITUTION FOR SAVINGS,695 M,Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance
HL,HECLA MINING CO COM,HECLA MINING COMPANY,"2,738 M",Materials,Metals & Mining,Silver
HLI,HOULIHAN LOKEY INC COM CL A,HOULIHAN LOKEY INC,"5,635 M",Financials,Capital Markets,Investment Banking & Brokerage
HLIO,HELIOS TECHNOLOGIES INC COM,HELIOS TECHNOLOGIES INC,"2,318 M",Industrials,Machinery,Industrial Machinery
HLIT,HARMONIC INC COM,HARMONIC INCORPORATED,"1,050 M",Information Technology,Communications Equipment,Communications Equipment
HLNE,HAMILTON LANE INC COM CL A,HAMILTON LANE INC,"2,574 M",Financials,Capital Markets,Asset Management & Custody Banks
HLX,HELIX ENERGY SOLUTIONS GRP INC COM,"HELIX ENERGY SOLUTIONS GROUP, INC.",711 M,Energy,Energy Equipment & Services,Oil & Gas Equipment & Services
HMHC,HOUGHTON MIFFLIN LLC CSH MRG $21.00/SH 4/8/22,HOUGHTON MIFFLIN HARCOURT CO,<empty>,Consumer Discretionary,Diversified Consumer Services,Education Services
HMN,HORACE MANN EDUCATORS CORP COM,HORACE MANN EDUCATORS CORPORATION,"1,595 M",Financials,Insurance,Multi-line Insurance
HMST,HOMESTREET INC COM,HOMESTREET INC,728 M,Financials,Banks,Regional Banks
HMTV,HEMISPHERE MEDIA GROUP INC COM CL A,HEMISPHERE MEDIA GROUP INC,280 M,Communication Services,Media,Broadcasting
HNGR,HANGER INC COM,HANGER INCORPORATION,624 M,Health Care,Health Care Providers & Services,Health Care Facilities
HNI,HNI CORP COM,HNI CORPORATION,"1,607 M",Industrials,Commercial Services & Supplies,Office Services & Supplies
HOFT,HOOKER FURNISHINGS CORP COM,HOOKER FURNISHINGS CORP,201 M,Consumer Discretionary,Household Durables,Home Furnishings
HOMB,HOME BANCSHARES INC COM,"HOME BANCSHARES, INC.","4,693 M",Financials,Banks,Regional Banks
HONE,HARBORONE BANCORP INC NEW COM,HARBORONE BANCORP INC,735 M,Financials,Banks,Regional Banks
HOOK,HOOKIPA PHARMA INC COM,HOOKIPA PHARMA INC,94 M,Health Care,Biotechnology,Biotechnology
HOPE,HOPE BANCORP INC COM,HOPE BANCORP INC,"1,752 M",Financials,Banks,Regional Banks
HQY,HEALTHEQUITY INC COM,HEALTHEQUITY INC,"5,402 M",Health Care,Health Care Providers & Services,Managed Health Care
HR,HEALTHCARE REALTY TRUST INC COM USD0.01,HEALTHCARE REALTY TRUST INCORPORATED,"4,263 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Health Care REITs
HRI,HERC HOLDINGS INC COM,HERC HOLDINGS INC,"3,608 M",Industrials,Trading Companies & Distributors,Trading Companies & Distributors
HROW,HARROW HEALTH INC COM,HARROW HEALTH INC,208 M,Health Care,Pharmaceuticals,Pharmaceuticals
HRTG,HERITAGE INSURANCE HLDGS INC COM,HERITAGE INSURANCE HOLDINGS INC,91 M,Financials,Insurance,Property & Casualty Insurance
HRTX,HERON THERAPEUTICS INC COM,HERON THERAPEUTICS INC,325 M,Health Care,Biotechnology,Biotechnology
HSC,HARSCO CORP COM,HARSCO CORPORATION,655 M,Industrials,Commercial Services & Supplies,Environmental & Facilities Services
HSII,HEIDRICK & STRUGGLES COM,"HEIDRICK & STRUGGLES INTERNATIONAL, INC.",683 M,Industrials,Professional Services,Human Resource & Employment Services
HSKA,HESKA CORP COM,HESKA CORPORATION,"1,087 M",Health Care,Health Care Equipment & Supplies,Health Care Equipment
HSTM,HEALTHSTREAM INC COM,"HEALTHSTREAM, INC.",635 M,Health Care,Health Care Technology,Health Care Technology
HT,HERSHA HOSPITALITY TRUST BEN INTEREST USD0.01 CL 'A',HERSHA HOSPITALITY TRUST,447 M,Real Estate,Equity Real Estate Investment Trusts (REITs),Hotel & Resort REITs
HTBI,HOMETRUST BANCSHARES INC COM,HOMETRUST BANCSHARES INC,420 M,Financials,Banks,Regional Banks
HTBK,HERITAGE COMMERCE CORP COM,HERITAGE COMMERCE CORP,688 M,Financials,Banks,Regional Banks
HTH,HILLTOP HOLDINGS INC COM,HILLTOP HOLDINGS INC,"2,405 M",Financials,Banks,Regional Banks
HTLD,HEARTLAND EXPRESS INC COM,HEARTLAND EXPRESS INCORPORATED,"1,160 M",Industrials,Road & Rail,Trucking
HTLF,HEARTLAND FINANCIAL USA INC COM,"HEARTLAND FINANCIAL USA, INC.","1,885 M",Financials,Banks,Regional Banks
HTZ,HERTZ GLOBAL HOLDINGS INC COM,HERTZ GLOBAL HOLDINGS INC,"8,172 M",Industrials,Road & Rail,Trucking
HUBG,HUB GROUP INC COM CL A,"HUB GROUP, INC.","2,632 M",Industrials,Air Freight & Logistics,Air Freight & Logistics
HURC,HURCO COMPANIES INC COM,"HURCO COMPANIES, INC.",181 M,Industrials,Machinery,Industrial Machinery
HURN,HURON CONSULTING GROUP INC COM,HURON CONSULTING GROUP INC.,"1,276 M",Industrials,Professional Services,Research & Consulting Services
HVT,HAVERTY FURNITURE COS INC COM,HAVERTY FURNITURE COMPANIES INCORPORATION,464 M,Consumer Discretionary,Specialty Retail,Homefurnishing Retail
HWBK,HAWTHORNE BANCSHARES INC COM,HAWTHORN BANCSHARES INC,173 M,Financials,Banks,Regional Banks
HWC,HANCOCK WHITNEY CORPORATION COM,HANCOCK WHITNEY CORP,"4,293 M",Financials,Banks,Regional Banks
HWKN,HAWKINS INC COM,"HAWKINS, INC.",782 M,Materials,Chemicals,Commodity Chemicals
HY,HYSTER-YALE MATLS HANDLING INC COM CL A,HYSTER YALE MATERIALS HANDLING INC,660 M,Industrials,Machinery,Industrial Machinery
HZO,MARINEMAX INC COM,MARINEMAX INC,866 M,Consumer Discretionary,Specialty Retail,Specialty Stores
IBCP,INDEPENDENT BANK CORP MICHIGAN COM,INDEPENDENT BANK CORP (MICHIGAN),409 M,Financials,Banks,Regional Banks
IBIO,IBIO INC COM,"IBIO, INCORPORATION",50 M,Health Care,Biotechnology,Biotechnology
IBOC,INTERNATIONAL BANCSHARES CORP COM,INTERNATIONAL BANCSHARES CORPORATION,"2,672 M",Financials,Banks,Regional Banks
IBP,INSTALLED BUILDING PRODUCTS IN COM,INSTALLED BUILDING PRODUCTS INC,"2,830 M",Consumer Discretionary,Household Durables,Homebuilding
IBTX,INDEPENDENT BANK GROUP INC COM,INDEPENDENT BANK GROUP INC,"3,071 M",Financials,Banks,Regional Banks
ICAD,ICAD INC COM,"ICAD, INC.",99 M,Health Care,Health Care Technology,Health Care Technology
ICFI,ICF INTERNATIONAL INC COM,"ICF INTERNATIONAL, INC.","1,942 M",Industrials,Professional Services,Research & Consulting Services
ICHR,ICHOR HOLDINGS LTD COM,ICHOR HOLDINGS LTD,856 M,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductor Equipment
ICPT,INTERCEPT PHARMACEUTICALS INC COM,INTERCEPT PHARMACEUTICALS INC,518 M,Health Care,Biotechnology,Biotechnology
IDCC,INTERDIGITAL INC COM,INTERDIGITAL INC,"2,042 M",Information Technology,Software,Application Software
IDN,INTELLICHECK INC COM,INTELLICHECK INC,32 M,Information Technology,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments
IDT,IDT CORP COM CL B,IDT CORPORATION,746 M,Communication Services,Diversified Telecommunication Services,Integrated Telecommunication Services
